日期,店铺 ID,店铺名称,区域,品类 ID,品牌,品规,价格,档次,销售数量,销售金额
2025-01-02,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,16,352
2025-01-02,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,15,540
2025-01-02,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,35,875
2025-01-02,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,4,140
2025-01-02,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,38,760
2025-01-02,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,12,600
2025-01-02,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,28,336
2025-01-02,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,15,825
2025-01-02,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,35,350
2025-01-02,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,22,2200
2025-01-02,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,36,828
2025-01-02,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,34,340
2025-01-03,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,13,585
2025-01-03,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,12,780
2025-01-03,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,37,518
2025-01-03,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,31,682
2025-01-03,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,17,612
2025-01-03,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,31,775
2025-01-03,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,13,455
2025-01-03,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,27,540
2025-01-03,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,18,900
2025-01-03,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,32,384
2025-01-03,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,9,495
2025-01-03,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,21,210
2025-01-03,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,12,1200
2025-01-03,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,20,460
2025-01-03,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,31,310
2025-01-03,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,5,225
2025-01-03,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,24,1560
2025-01-03,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,20,280
2025-01-03,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,11,242
2025-01-03,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,17,612
2025-01-03,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,8,200
2025-01-03,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,10,350
2025-01-03,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,29,580
2025-01-03,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,7,350
2025-01-03,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,17,204
2025-01-03,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,9,495
2025-01-03,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,30,300
2025-01-03,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,8,800
2025-01-03,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,43,989
2025-01-03,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,70,700
2025-01-03,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,8,360
2025-01-03,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,4,260
2025-01-03,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,28,392
2025-01-03,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,19,418
2025-01-03,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,16,576
2025-01-03,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,28,700
2025-01-03,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,15,525
2025-01-03,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,35,700
2025-01-03,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,18,900
2025-01-03,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,15,180
2025-01-03,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,17,935
2025-01-03,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,28,280
2025-01-03,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,17,1700
2025-01-03,S003,江宁区便民烟酒店,江宁区,P014,玉溪,硬玉溪,23,中档,26,598
2025-01-03,S003,江宁区便民烟酒店,江宁区,P015,云烟,硬云烟,10,低档,10,100
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P001,中华,硬中华,45,高档,15,675
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P002,中华,软中华,65,高档,15,975
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P003,利群,硬利群,14,中档,32,448
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P004,利群,软利群,22,中档,24,528
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P005,利群,阳光利群,36,高档,23,828
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P006,芙蓉王,硬芙蓉王,25,中档,21,525
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P007,芙蓉王,软芙蓉王,35,高档,22,770
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P008,黄鹤楼,硬黄鹤楼,20,中档,28,560
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P009,黄鹤楼,软黄鹤楼,50,高档,27,1350
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P010,南京,硬南京,12,低档,40,480
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P011,南京,雨花石,55,高档,5,275
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P012,黄山,硬黄山,10,低档,39,390
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P013,黄山,徽商新视界,100,高档,18,1800
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P014,玉溪,硬玉溪,23,中档,38,874
2025-01-03,S004,拱墅区旗舰体验店,拱墅区,P015,云烟,硬云烟,10,低档,11,110
2025-01-03,S005,西湖区旅游特产店,西湖区,P001,中华,硬中华,45,高档,15,675
2025-01-03,S005,西湖区旅游特产店,西湖区,P002,中华,软中华,65,高档,12,780
2025-01-03,S005,西湖区旅游特产店,西湖区,P003,利群,硬利群,14,中档,23,322
2025-01-03,S005,西湖区旅游特产店,西湖区,P004,利群,软利群,22,中档,50,1100
2025-01-03,S005,西湖区旅游特产店,西湖区,P005,利群,阳光利群,36,高档,15,540
2025-01-03,S005,西湖区旅游特产店,西湖区,P006,芙蓉王,硬芙蓉王,25,中档,48,1200
2025-01-03,S005,西湖区旅游特产店,西湖区,P007,芙蓉王,软芙蓉王,35,高档,7,245
2025-01-03,S005,西湖区旅游特产店,西湖区,P008,黄鹤楼,硬黄鹤楼,20,中档,34,680
2025-01-03,S005,西湖区旅游特产店,西湖区,P009,黄鹤楼,软黄鹤楼,50,高档,30,1500
2025-01-03,S005,西湖区旅游特产店,西湖区,P010,南京,硬南京,12,低档,61,732
2025-01-03,S005,西湖区旅游特产店,西湖区,P011,南京,雨花石,55,高档,22,1210
2025-01-03,S005,西湖区旅游特产店,西湖区,P012,黄山,硬黄山,10,低档,12,120
2025-01-03,S005,西湖区旅游特产店,西湖区,P013,黄山,徽商新视界,100,高档,13,1300
2025-01-03,S005,西湖区旅游特产店,西湖区,P014,玉溪,硬玉溪,23,中档,21,483
2025-01-03,S005,西湖区旅游特产店,西湖区,P015,云烟,硬云烟,10,低档,63,630
2025-01-03,S006,滨江区高新园店,滨江区,P001,中华,硬中华,45,高档,19,855
2025-01-03,S006,滨江区高新园店,滨江区,P002,中华,软中华,65,高档,18,1170
2025-01-03,S006,滨江区高新园店,滨江区,P003,利群,硬利群,14,中档,29,406
2025-01-03,S006,滨江区高新园店,滨江区,P004,利群,软利群,22,中档,37,814
2025-01-03,S006,滨江区高新园店,滨江区,P005,利群,阳光利群,36,高档,10,360
2025-01-03,S006,滨江区高新园店,滨江区,P006,芙蓉王,硬芙蓉王,25,中档,12,300
2025-01-03,S006,滨江区高新园店,滨江区,P007,芙蓉王,软芙蓉王,35,高档,10,350
2025-01-03,S006,滨江区高新园店,滨江区,P008,黄鹤楼,硬黄鹤楼,20,中档,37,740
2025-01-03,S006,滨江区高新园店,滨江区,P009,黄鹤楼,软黄鹤楼,50,高档,20,1000
2025-01-03,S006,滨江区高新园店,滨江区,P010,南京,硬南京,12,低档,25,300
2025-01-03,S006,滨江区高新园店,滨江区,P011,南京,雨花石,55,高档,12,660
2025-01-03,S006,滨江区高新园店,滨江区,P012,黄山,硬黄山,10,低档,62,620
2025-01-03,S006,滨江区高新园店,滨江区,P013,黄山,徽商新视界,100,高档,14,1400
2025-01-03,S006,滨江区高新园店,滨江区,P014,玉溪,硬玉溪,23,中档,14,322
2025-01-03,S006,滨江区高新园店,滨江区,P015,云烟,硬云烟,10,低档,29,290
2025-01-03,S007,萧山区机场店,萧山区,P001,中华,硬中华,45,高档,5,225
2025-01-03,S007,萧山区机场店,萧山区,P002,中华,软中华,65,高档,8,520
2025-01-03,S007,萧山区机场店,萧山区,P003,利群,硬利群,14,中档,10,140
2025-01-03,S007,萧山区机场店,萧山区,P004,利群,软利群,22,中档,53,1166
2025-01-03,S007,萧山区机场店,萧山区,P005,利群,阳光利群,36,高档,29,1044
2025-01-03,S007,萧山区机场店,萧山区,P006,芙蓉王,硬芙蓉王,25,中档,28,700
2025-01-03,S007,萧山区机场店,萧山区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-01-03,S007,萧山区机场店,萧山区,P008,黄鹤楼,硬黄鹤楼,20,中档,33,660
2025-01-03,S007,萧山区机场店,萧山区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-01-03,S007,萧山区机场店,萧山区,P010,南京,硬南京,12,低档,13,156
2025-01-03,S007,萧山区机场店,萧山区,P011,南京,雨花石,55,高档,17,935
2025-01-03,S007,萧山区机场店,萧山区,P012,黄山,硬黄山,10,低档,17,170
2025-01-03,S007,萧山区机场店,萧山区,P013,黄山,徽商新视界,100,高档,7,700
2025-01-03,S007,萧山区机场店,萧山区,P014,玉溪,硬玉溪,23,中档,36,828
2025-01-03,S007,萧山区机场店,萧山区,P015,云烟,硬云烟,10,低档,25,250
2025-01-03,S008,余杭区未来科技城店,余杭区,P001,中华,硬中华,45,高档,10,450
2025-01-03,S008,余杭区未来科技城店,余杭区,P002,中华,软中华,65,高档,9,585
2025-01-03,S008,余杭区未来科技城店,余杭区,P003,利群,硬利群,14,中档,43,602
2025-01-03,S008,余杭区未来科技城店,余杭区,P004,利群,软利群,22,中档,41,902
2025-01-03,S008,余杭区未来科技城店,余杭区,P005,利群,阳光利群,36,高档,12,432
2025-01-03,S008,余杭区未来科技城店,余杭区,P006,芙蓉王,硬芙蓉王,25,中档,25,625
2025-01-03,S008,余杭区未来科技城店,余杭区,P007,芙蓉王,软芙蓉王,35,高档,16,560
2025-01-03,S008,余杭区未来科技城店,余杭区,P008,黄鹤楼,硬黄鹤楼,20,中档,42,840
2025-01-03,S008,余杭区未来科技城店,余杭区,P009,黄鹤楼,软黄鹤楼,50,高档,13,650
2025-01-03,S008,余杭区未来科技城店,余杭区,P010,南京,硬南京,12,低档,14,168
2025-01-03,S008,余杭区未来科技城店,余杭区,P011,南京,雨花石,55,高档,22,1210
2025-01-03,S008,余杭区未来科技城店,余杭区,P012,黄山,硬黄山,10,低档,59,590
2025-01-03,S008,余杭区未来科技城店,余杭区,P013,黄山,徽商新视界,100,高档,9,900
2025-01-03,S008,余杭区未来科技城店,余杭区,P014,玉溪,硬玉溪,23,中档,9,207
2025-01-03,S008,余杭区未来科技城店,余杭区,P015,云烟,硬云烟,10,低档,23,230
2025-01-03,S009,临安区景区店,临安区,P001,中华,硬中华,45,高档,4,180
2025-01-03,S009,临安区景区店,临安区,P002,中华,软中华,65,高档,12,780
2025-01-03,S009,临安区景区店,临安区,P003,利群,硬利群,14,中档,19,266
2025-01-03,S009,临安区景区店,临安区,P004,利群,软利群,22,中档,11,242
2025-01-03,S009,临安区景区店,临安区,P005,利群,阳光利群,36,高档,9,324
2025-01-03,S009,临安区景区店,临安区,P006,芙蓉王,硬芙蓉王,25,中档,16,400
2025-01-03,S009,临安区景区店,临安区,P007,芙蓉王,软芙蓉王,35,高档,8,280
2025-01-03,S009,临安区景区店,临安区,P008,黄鹤楼,硬黄鹤楼,20,中档,34,680
2025-01-03,S009,临安区景区店,临安区,P009,黄鹤楼,软黄鹤楼,50,高档,15,750
2025-01-03,S009,临安区景区店,临安区,P010,南京,硬南京,12,低档,16,192
2025-01-03,S009,临安区景区店,临安区,P011,南京,雨花石,55,高档,12,660
2025-01-03,S009,临安区景区店,临安区,P012,黄山,硬黄山,10,低档,16,160
2025-01-03,S009,临安区景区店,临安区,P013,黄山,徽商新视界,100,高档,4,400
2025-01-03,S009,临安区景区店,临安区,P014,玉溪,硬玉溪,23,中档,11,253
2025-01-03,S009,临安区景区店,临安区,P015,云烟,硬云烟,10,低档,41,410
2025-01-03,S010,富阳区商业中心店,富阳区,P001,中华,硬中华,45,高档,20,900
2025-01-03,S010,富阳区商业中心店,富阳区,P002,中华,软中华,65,高档,12,780
2025-01-03,S010,富阳区商业中心店,富阳区,P003,利群,硬利群,14,中档,32,448
2025-01-03,S010,富阳区商业中心店,富阳区,P004,利群,软利群,22,中档,26,572
2025-01-03,S010,富阳区商业中心店,富阳区,P005,利群,阳光利群,36,高档,16,576
2025-01-03,S010,富阳区商业中心店,富阳区,P006,芙蓉王,硬芙蓉王,25,中档,20,500
2025-01-03,S010,富阳区商业中心店,富阳区,P007,芙蓉王,软芙蓉王,35,高档,5,175
2025-01-03,S010,富阳区商业中心店,富阳区,P008,黄鹤楼,硬黄鹤楼,20,中档,33,660
2025-01-03,S010,富阳区商业中心店,富阳区,P009,黄鹤楼,软黄鹤楼,50,高档,8,400
2025-01-03,S010,富阳区商业中心店,富阳区,P010,南京,硬南京,12,低档,27,324
2025-01-03,S010,富阳区商业中心店,富阳区,P011,南京,雨花石,55,高档,18,990
2025-01-03,S010,富阳区商业中心店,富阳区,P012,黄山,硬黄山,10,低档,11,110
2025-01-03,S010,富阳区商业中心店,富阳区,P013,黄山,徽商新视界,100,高档,22,2200
2025-01-03,S010,富阳区商业中心店,富阳区,P014,玉溪,硬玉溪,23,中档,24,552
2025-01-03,S010,富阳区商业中心店,富阳区,P015,云烟,硬云烟,10,低档,49,490
2025-01-04,S001,上城区卷烟专卖店,上城区,P001,中华,硬中华,45,高档,22,990
2025-01-04,S001,上城区卷烟专卖店,上城区,P002,中华,软中华,65,高档,11,715
2025-01-04,S001,上城区卷烟专卖店,上城区,P003,利群,硬利群,14,中档,37,518
2025-01-04,S001,上城区卷烟专卖店,上城区,P004,利群,软利群,22,中档,40,880
2025-01-04,S001,上城区卷烟专卖店,上城区,P005,利群,阳光利群,36,高档,19,684
2025-01-04,S001,上城区卷烟专卖店,上城区,P006,芙蓉王,硬芙蓉王,25,中档,23,575
2025-01-04,S001,上城区卷烟专卖店,上城区,P007,芙蓉王,软芙蓉王,35,高档,9,315
2025-01-04,S001,上城区卷烟专卖店,上城区,P008,黄鹤楼,硬黄鹤楼,20,中档,24,480
2025-01-04,S001,上城区卷烟专卖店,上城区,P009,黄鹤楼,软黄鹤楼,50,高档,18,900
2025-01-04,S001,上城区卷烟专卖店,上城区,P010,南京,硬南京,12,低档,48,576
2025-01-04,S001,上城区卷烟专卖店,上城区,P011,南京,雨花石,55,高档,18,990
2025-01-04,S001,上城区卷烟专卖店,上城区,P012,黄山,硬黄山,10,低档,16,160
2025-01-04,S001,上城区卷烟专卖店,上城区,P013,黄山,徽商新视界,100,高档,12,1200
2025-01-04,S001,上城区卷烟专卖店,上城区,P014,玉溪,硬玉溪,23,中档,47,1081
2025-01-04,S001,上城区卷烟专卖店,上城区,P015,云烟,硬云烟,10,低档,60,600
2025-01-04,S002,下城区烟草直营店,下城区,P001,中华,硬中华,45,高档,5,225
2025-01-04,S002,下城区烟草直营店,下城区,P002,中华,软中华,65,高档,24,1560
2025-01-04,S002,下城区烟草直营店,下城区,P003,利群,硬利群,14,中档,9,126
2025-01-04,S002,下城区烟草直营店,下城区,P004,利群,软利群,22,中档,31,682
2025-01-04,S002,下城区烟草直营店,下城区,P005,利群,阳光利群,36,高档,23,828
2025-01-04,S002,下城区烟草直营店,下城区,P006,芙蓉王,硬芙蓉王,25,中档,44,1100
2025-01-04,S002,下城区烟草直营店,下城区,P007,芙蓉王,软芙蓉王,35,高档,14,490
2025-01-04,S002,下城区烟草直营店,下城区,P008,黄鹤楼,硬黄鹤楼,20,中档,25,500
2025-01-04,S002,下城区烟草直营店,下城区,P009,黄鹤楼,软黄鹤楼,50,高档,29,1450
2025-01-04,S002,下城区烟草直营店,下城区,P010,南京,硬南京,12,低档,16,192
2025-01-04,S002,下城区烟草直营店,下城区,P011,南京,雨花石,55,高档,29,1595
2025-01-04,S002,下城区烟草直营店,下城区,P012,黄山,硬黄山,10,低档,65,650
2025-01-04,S002,下城区烟草直营店,下城区,P013,黄山,徽商新视界,100,高档,19,1900
2025-01-04,S002,下城区烟草直营店,下城区,P014,玉溪,硬玉溪,23,中档,28,644
2025-01-04,S002,下城区烟草直营店,下城区,P015,云烟,硬云烟,10,低档,21,210
2025-01-04,S003,江宁区便民烟酒店,江宁区,P001,中华,硬中华,45,高档,7,315
2025-01-04,S003,江宁区便民烟酒店,江宁区,P002,中华,软中华,65,高档,8,520
2025-01-04,S003,江宁区便民烟酒店,江宁区,P003,利群,硬利群,14,中档,37,518
2025-01-04,S003,江宁区便民烟酒店,江宁区,P004,利群,软利群,22,中档,37,814
2025-01-04,S003,江宁区便民烟酒店,江宁区,P005,利群,阳光利群,36,高档,21,756
2025-01-04,S003,江宁区便民烟酒店,江宁区,P006,芙蓉王,硬芙蓉王,25,中档,17,425
2025-01-04,S003,江宁区便民烟酒店,江宁区,P007,芙蓉王,软芙蓉王,35,高档,7,245
2025-01-04,S003,江宁区便民烟酒店,江宁区,P008,黄鹤楼,硬黄鹤楼,20,中档,36,720
2025-01-04,S003,江宁区便民烟酒店,江宁区,P009,黄鹤楼,软黄鹤楼,50,高档,9,450
2025-01-04,S003,江宁区便民烟酒店,江宁区,P010,南京,硬南京,12,低档,32,384
2025-01-04,S003,江宁区便民烟酒店,江宁区,P011,南京,雨花石,55,高档,15,825
2025-01-04,S003,江宁区便民烟酒店,江宁区,P012,黄山,硬黄山,10,低档,68,680
2025-01-04,S003,江宁区便民烟酒店,江宁区,P013,黄山,徽商新视界,100,高档,4,400
